 	Label	Volume	SurfaceArea	Sphericity	EulerNumber	Elli.Center.X	Elli.Center.Y	Elli.Center.Z	Elli.R1	Elli.R2	Elli.R3	Elli.Azim	Elli.Elev	Elli.Roll	Elli.R1/R2	Elli.R1/R3	Elli.R2/R3	InscrBall.Center.X	InscrBall.Center.Y	InscrBall.Center.Z	InscrBall.Radius
1202	1202	0.126	0.754	4.172	1.000	213.164	252.741	310.854	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	212.914	252.491	310.604	0.501
1203	1203	0.126	0.754	4.172	1.000	287.308	444.113	310.854	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	287.058	443.863	310.604	0.501
1204	1204	0.126	0.754	4.172	1.000	210.158	252.240	311.355	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	209.908	251.990	311.105	0.501
1205	1205	2.766	9.754	0.933	1.000	221.476	287.559	312.107	1.256	0.860	0.663	63.524	-60.398	60.710	1.461	1.895	1.297	220.929	287.058	311.606	0.668
1206	1206	0.251	1.416	2.519	1.000	137.517	117.979	312.107	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	137.267	117.729	311.606	0.501
1207	1207	0.126	0.754	4.172	1.000	288.811	583.384	311.856	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	288.561	583.133	311.606	0.501
1208	1208	0.251	1.416	2.519	1.000	140.523	118.981	312.607	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	140.273	118.731	312.107	0.501
1209	1209	0.126	0.754	4.172	1.000	209.657	252.240	312.357	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	209.407	251.990	312.107	0.501
1210	1210	1.383	5.869	1.070	1.000	289.039	583.202	313.086	1.126	0.618	0.419	-86.765	59.089	147.311	1.823	2.686	1.474	288.561	582.632	312.107	0.501
1211	1211	1.257	6.119	0.780	1.000	140.423	118.580	313.359	1.879	0.463	0.414	0.864	-22.926	144.314	4.053	4.543	1.121	139.271	118.230	312.607	0.501
1212	1212	0.251	1.416	2.519	1.000	608.182	376.983	312.858	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	607.681	376.732	312.607	0.501
1213	1213	0.126	0.754	4.172	1.000	180.100	397.523	312.858	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	179.850	397.272	312.607	0.501
1214	1214	0.126	0.754	4.172	1.000	139.020	117.979	313.359	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	138.770	117.729	313.108	0.501
1215	1215	0.377	2.026	1.936	1.000	608.599	377.818	313.359	0.647	0.373	0.000	45.000	-0.000	-0.000	1.732	Infinity	Infinity	608.182	377.233	313.108	0.501
1216	1216	0.126	0.754	4.172	1.000	435.597	410.548	313.359	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	435.346	410.297	313.108	0.501
1217	1217	0.377	2.026	1.936	1.000	139.688	117.979	314.027	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	139.271	117.729	313.609	0.501
1218	1218	0.126	0.754	4.172	1.000	608.432	378.486	313.860	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	608.182	378.235	313.609	0.501
1219	1219	0.126	0.754	4.172	1.000	137.517	118.480	314.361	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	137.267	118.230	314.110	0.501
1220	1220	4.904	15.121	0.786	1.000	664.901	478.154	315.594	1.831	0.969	0.672	74.660	40.572	-82.045	1.890	2.724	1.441	664.792	477.929	314.611	0.668
1221	1221	0.126	0.754	4.172	1.000	140.022	117.979	314.862	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	139.772	117.729	314.611	0.501
1222	1222	0.251	1.416	2.519	1.000	220.178	398.024	315.112	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	219.927	397.773	314.611	0.501
1223	1223	0.377	2.026	1.936	1.000	219.510	398.525	315.196	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	219.426	398.274	314.611	0.501
1224	1224	0.377	2.026	1.936	1.000	137.851	117.979	315.530	0.647	0.373	0.000	0.000	-45.000	90.000	1.732	Infinity	Infinity	137.267	117.729	315.112	0.501
1225	1225	0.880	4.197	1.185	1.000	316.794	344.419	316.079	1.097	0.492	0.300	53.308	-37.427	3.735	2.229	3.653	1.639	316.114	343.668	315.613	0.501
1226	1226	0.126	0.754	4.172	1.000	429.084	355.441	316.866	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	428.833	355.190	316.615	0.501
1227	1227	0.126	0.754	4.172	1.000	289.813	582.883	316.866	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	289.563	582.632	316.615	0.501
1228	1228	0.126	0.754	4.172	1.000	335.402	319.872	317.367	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	335.151	319.621	317.116	0.501
1229	1229	0.126	0.754	4.172	1.000	429.585	354.940	317.367	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	429.334	354.689	317.116	0.501
1230	1230	0.251	1.416	2.519	1.000	290.314	582.883	317.617	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	290.064	582.632	317.116	0.501
1231	1231	0.126	0.754	4.172	1.000	289.312	582.883	317.868	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	289.062	582.632	317.617	0.501
1232	1232	0.126	0.754	4.172	1.000	292.318	244.225	318.369	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	292.068	243.974	318.118	0.501
1233	1233	0.377	2.078	1.793	1.000	291.817	245.227	318.369	0.915	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	291.567	244.475	318.118	0.501
1234	1234	1.006	4.609	1.168	1.000	343.104	360.513	318.807	1.054	0.507	0.377	-53.731	39.609	83.460	2.077	2.799	1.347	343.167	359.699	318.118	0.501
1235	1235	7.292	21.716	0.587	1.000	289.433	582.529	320.131	2.066	1.299	0.775	8.665	76.338	-82.127	1.590	2.664	1.675	289.062	582.131	319.120	0.668
1236	1236	0.126	0.754	4.172	1.000	420.567	202.644	319.371	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	420.317	202.393	319.120	0.501
1237	1237	0.503	2.594	1.638	1.000	349.554	415.307	319.997	0.732	0.396	0.303	-54.736	35.264	-125.264	1.848	2.414	1.307	349.179	414.806	319.621	0.501
1238	1238	0.629	3.151	1.428	1.000	421.068	202.443	320.473	0.824	0.501	0.272	-35.152	7.493	-124.670	1.644	3.023	1.839	420.818	201.892	320.122	0.501
1239	1239	0.126	0.754	4.172	1.000	350.431	415.057	320.373	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	350.181	414.806	320.122	0.501
1240	1240	0.126	0.754	4.172	1.000	420.567	203.145	320.874	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	420.317	202.894	320.623	0.501
1241	1241	0.126	0.754	4.172	1.000	345.421	521.764	320.874	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	345.171	521.514	320.623	0.501
1242	1242	1.132	5.354	0.943	1.000	276.120	581.881	322.098	1.198	0.740	0.000	180.000	-83.953	-90.000	1.618	Infinity	Infinity	275.536	581.630	321.124	0.501
1243	1243	0.126	0.754	4.172	1.000	319.371	287.809	321.876	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	319.120	287.559	321.625	0.501
1244	1244	0.377	2.026	1.936	1.000	516.253	323.545	322.043	0.647	0.373	0.000	90.000	35.264	-90.000	1.732	Infinity	Infinity	516.003	323.128	321.625	0.501
1245	1245	0.126	0.754	4.172	1.000	289.813	582.883	321.876	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	289.563	582.632	321.625	0.501
1246	1246	0.126	0.754	4.172	1.000	370.470	421.569	323.879	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	370.220	421.319	323.629	0.501
1247	1247	2.389	10.151	0.617	1.000	444.219	587.260	325.461	2.200	0.788	0.419	-9.607	-47.204	88.763	2.792	5.254	1.881	442.861	587.141	323.629	0.501
1248	1248	0.126	0.754	4.172	1.000	622.460	244.726	324.380	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	622.209	244.475	324.130	0.501
1249	1249	1.760	7.864	0.720	1.000	506.842	398.632	325.418	1.203	0.962	0.534	-79.922	-47.364	-139.326	1.250	2.250	1.800	506.484	398.775	324.130	0.501
1250	1250	0.126	0.754	4.172	1.000	505.733	399.526	324.380	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	505.482	399.276	324.130	0.501
1251	1251	0.629	3.059	1.561	1.000	587.191	433.693	325.082	0.661	0.501	0.340	40.391	40.593	-62.729	1.319	1.946	1.475	586.640	433.342	324.631	0.501
1252	1252	3.898	12.712	0.836	1.000	476.790	587.602	326.271	1.471	1.057	0.614	58.707	83.845	-25.150	1.391	2.396	1.722	476.426	587.642	326.134	0.668
1253	1253	0.126	0.754	4.172	1.000	506.234	399.026	325.382	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	505.983	398.775	325.132	0.501
1254	1254	0.754	3.761	1.210	1.000	460.645	587.809	325.716	0.912	0.574	0.358	-22.757	60.537	-129.888	1.589	2.551	1.605	460.395	587.141	325.132	0.501
1255	1255	1.760	6.983	1.029	1.000	219.999	211.268	326.742	1.109	0.670	0.576	29.080	8.447	-59.062	1.656	1.926	1.163	219.426	210.910	326.635	0.668
1256	1256	0.126	0.754	4.172	1.000	506.735	399.526	326.384	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	506.484	399.276	326.134	0.501
1257	1257	1.006	4.598	1.177	1.000	320.247	130.128	327.637	0.970	0.560	0.396	-44.930	-54.736	179.930	1.732	2.449	1.414	320.122	129.752	326.635	0.501
1258	1258	0.126	0.754	4.172	1.000	267.269	329.891	326.885	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	267.019	329.641	326.635	0.501
1259	1259	0.126	0.754	4.172	1.000	266.768	330.392	326.885	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	266.518	330.142	326.635	0.501
1260	1260	2.263	8.586	0.915	1.000	332.925	258.558	328.249	1.185	0.778	0.647	7.897	-44.523	-16.989	1.523	1.832	1.203	332.646	258.001	327.136	0.501
1261	1261	1.132	5.178	1.043	1.000	279.014	581.603	328.277	1.238	0.482	0.431	26.565	45.541	-14.963	2.569	2.872	1.118	279.042	581.630	327.136	0.501
1262	1262	0.126	0.754	4.172	1.000	459.643	587.392	327.386	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	459.393	587.141	327.136	0.501
1263	1263	0.503	2.543	1.739	1.000	188.867	458.641	328.138	0.560	0.560	0.000	-180.000	0.000	90.000	1.000	Infinity	Infinity	188.366	458.391	327.637	0.501
1264	1264	5.406	15.149	0.951	1.000	362.419	213.351	329.495	1.292	1.107	0.947	-8.114	1.569	38.552	1.168	1.365	1.169	362.204	212.914	329.140	0.835
1265	1265	0.126	0.754	4.172	1.000	400.528	316.365	328.889	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	400.278	316.114	328.639	0.501
1266	1266	0.251	1.416	2.519	1.000	188.867	458.140	328.889	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	188.366	457.890	328.639	0.501
1267	1267	0.629	3.059	1.561	1.000	344.620	584.987	329.090	0.661	0.501	0.340	-40.391	-40.593	117.271	1.319	1.946	1.475	344.169	584.636	328.639	0.501
1268	1268	1.132	5.311	0.967	1.000	326.217	121.152	330.002	1.178	0.528	0.472	-68.199	-69.157	-180.000	2.232	2.499	1.120	326.134	120.735	329.140	0.501
1269	1269	0.126	0.754	4.172	1.000	400.528	316.866	329.390	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	400.278	316.615	329.140	0.501
1270	1270	0.126	0.754	4.172	1.000	441.107	446.117	329.390	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	440.857	445.867	329.140	0.501
1271	1271	0.126	0.754	4.172	1.000	222.683	578.374	329.390	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	222.432	578.124	329.140	0.501
1272	1272	0.126	0.754	4.172	1.000	286.306	362.955	329.891	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	286.056	362.705	329.641	0.501
1273	1273	0.126	0.754	4.172	1.000	285.805	362.454	330.392	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	285.555	362.204	330.142	0.501
1274	1274	0.126	0.754	4.172	1.000	436.098	486.195	330.392	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	435.847	485.944	330.142	0.501
1275	1275	1.132	5.271	0.989	1.000	329.557	249.791	331.505	1.256	0.520	0.406	-79.011	84.429	-167.763	2.415	3.093	1.281	329.140	248.984	330.643	0.501
1276	1276	0.126	0.754	4.172	1.000	421.569	407.041	330.893	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	421.319	406.791	330.643	0.501
1277	1277	0.629	3.153	1.426	1.000	489.501	398.024	331.995	0.868	0.501	0.000	0.000	71.565	-90.000	1.732	Infinity	Infinity	489.451	397.773	331.144	0.501
1278	1278	0.251	1.416	2.519	1.000	575.368	158.809	333.398	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	575.118	158.308	333.147	0.501
1279	1279	5.658	18.722	0.552	0.500	369.090	264.742	335.413	1.528	1.359	0.838	23.755	-41.473	44.798	1.124	1.823	1.621	368.717	264.514	334.650	0.668
1280	1280	0.251	1.416	2.519	1.000	261.007	377.484	334.400	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	260.506	377.233	334.149	0.501
1281	1281	0.126	0.754	4.172	1.000	414.055	311.856	334.901	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	413.804	311.606	334.650	0.501
1282	1282	0.126	0.754	4.172	1.000	261.759	377.484	334.901	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	261.508	377.233	334.650	0.501
1283	1283	0.629	3.163	1.413	1.000	441.107	499.421	335.302	0.708	0.640	0.304	-6.501E-12	-4.334E-12	144.217	1.107	2.333	2.107	440.857	499.471	334.650	0.501
1284	1284	4.275	13.143	0.910	1.000	268.610	163.288	336.492	1.249	1.020	0.865	47.532	-50.750	5.803	1.225	1.444	1.179	268.021	162.816	336.153	0.668
1285	1285	50.796	88.768	0.417	1.500	340.810	336.904	339.335	4.131	2.277	1.460	70.957	-43.001	-106.416	1.814	2.829	1.560	340.161	336.153	337.656	1.336
1286	1286	0.126	0.754	4.172	1.000	285.805	395.018	336.404	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	285.555	394.767	336.153	0.501
1287	1287	0.126	0.754	4.172	1.000	286.306	395.018	336.905	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	286.056	394.767	336.654	0.501
1288	1288	0.126	0.754	4.172	1.000	285.805	395.519	336.905	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	285.555	395.268	336.654	0.501
1289	1289	0.126	0.754	4.172	1.000	269.774	163.067	337.406	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	269.524	162.816	337.155	0.501
1290	1290	0.126	0.754	4.172	1.000	270.275	163.568	337.406	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	270.025	163.317	337.155	0.501
1291	1291	0.126	0.754	4.172	1.000	285.805	394.517	337.406	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	285.555	394.266	337.155	0.501
1292	1292	3.018	10.520	0.885	1.000	126.663	420.985	338.888	1.233	0.835	0.766	-48.357	1.512	115.090	1.477	1.609	1.089	126.746	420.317	338.658	0.668
1293	1293	0.126	0.754	4.172	1.000	663.039	478.179	338.408	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	662.788	477.929	338.157	0.501
1294	1294	0.503	2.583	1.661	1.000	318.995	343.793	339.284	0.560	0.560	0.280	45.000	-1.787E-8	-54.736	1.000	2.000	2.000	318.619	343.668	338.658	0.501
1295	1295	0.629	3.245	1.309	1.000	71.890	472.168	339.510	0.934	0.576	0.000	90.000	-39.627	-90.000	1.621	Infinity	Infinity	71.639	471.917	338.658	0.501
1296	1296	0.126	0.754	4.172	1.000	663.039	478.680	338.909	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	662.788	478.430	338.658	0.501
1297	1297	0.880	4.080	1.290	1.000	325.740	250.308	339.911	0.752	0.599	0.451	-67.500	-0.000	90.000	1.256	1.668	1.329	325.633	249.986	339.159	0.501
1298	1298	1.132	5.085	1.101	1.000	185.277	313.303	339.744	0.856	0.772	0.437	-86.874	26.345	116.265	1.109	1.960	1.767	184.859	312.608	339.159	0.501
1299	1299	0.126	0.754	4.172	1.000	518.257	384.497	339.911	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	518.007	384.247	339.660	0.501
1300	1300	0.251	1.416	2.519	1.000	318.118	343.417	340.412	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	317.617	343.167	340.161	0.501
1301	1301	0.126	0.754	4.172	1.000	525.772	403.534	340.412	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	525.521	403.284	340.161	0.501
1302	1302	0.251	1.416	2.519	1.000	525.020	404.035	340.913	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	524.519	403.785	340.662	0.501
1303	1303	0.251	1.416	2.519	1.000	428.583	297.829	341.664	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	428.332	297.578	341.163	0.501
1304	1304	0.126	0.754	4.172	1.000	318.369	342.415	341.413	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	318.118	342.165	341.163	0.501
1305	1305	0.126	0.754	4.172	1.000	274.283	581.380	341.914	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	274.033	581.129	341.664	0.501
1306	1306	0.251	1.416	2.519	1.000	275.035	581.380	342.415	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	274.534	581.129	342.165	0.501
1307	1307	0.629	3.110	1.485	1.500	364.258	479.883	343.117	0.708	0.569	0.279	45.000	3.141E-12	-72.368	1.245	2.540	2.040	363.707	479.432	342.666	0.501
1308	1308	0.126	0.754	4.172	1.000	493.209	222.182	343.417	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	492.958	221.931	343.167	0.501
1309	1309	0.126	0.754	4.172	1.000	232.702	382.493	343.417	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	232.452	382.243	343.167	0.501
1310	1310	0.126	0.754	4.172	1.000	232.201	382.994	343.417	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	231.951	382.744	343.167	0.501
1311	1311	0.251	1.416	2.519	1.000	232.702	384.247	343.417	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	232.452	383.746	343.167	0.501
1312	1312	0.251	1.416	2.519	1.000	233.203	383.996	344.169	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	232.953	383.746	343.668	0.501
1313	1313	0.503	2.583	1.661	1.000	232.577	383.621	344.795	0.560	0.560	0.280	45.000	-7.310E-6	-125.264	1.000	2.000	2.000	232.452	383.245	344.169	0.501
1314	1314	0.126	0.754	4.172	1.000	265.266	353.938	345.421	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	265.015	353.687	345.171	0.501
1315	1315	0.126	0.754	4.172	1.000	311.856	582.883	345.421	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	311.606	582.632	345.171	0.501
1316	1316	0.251	1.416	2.519	1.000	279.794	235.207	346.173	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	279.543	234.957	345.672	0.501
1317	1317	0.377	2.026	1.936	1.000	312.190	582.883	346.256	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	312.107	582.632	345.672	0.501
1318	1318	0.754	3.616	1.361	1.000	94.350	565.516	347.342	0.808	0.507	0.370	-21.678	7.419	-149.658	1.595	2.186	1.370	94.183	565.098	346.674	0.501
1319	1319	0.126	0.754	4.172	1.000	230.197	417.562	347.425	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	229.947	417.311	347.175	0.501
1320	1320	0.126	0.754	4.172	1.000	575.869	282.800	348.928	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	575.619	282.549	348.678	0.501
1321	1321	0.251	1.416	2.519	1.000	247.731	351.433	350.681	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	247.481	351.183	350.181	0.501
1322	1322	1.006	4.372	1.369	1.000	434.845	235.959	351.308	0.826	0.560	0.425	45.000	50.471	8.924E-12	1.475	1.946	1.319	434.845	235.458	350.681	0.501
1323	1323	0.126	0.754	4.172	1.000	248.232	351.934	350.932	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	247.982	351.683	350.681	0.501
1324	1324	0.126	0.754	4.172	1.000	406.039	447.620	350.932	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	405.789	447.369	350.681	0.501
1325	1325	2.892	10.686	0.775	0.000	405.647	448.774	351.564	1.026	0.966	0.898	-52.599	-40.879	91.997	1.062	1.143	1.075	405.789	448.371	351.182	0.668
1326	1326	1.006	4.372	1.369	1.000	248.483	427.769	351.809	0.801	0.560	0.449	23.596	43.429	125.790	1.430	1.786	1.249	247.982	427.331	351.182	0.501
1327	1327	2.263	9.126	0.762	1.000	489.145	201.642	352.797	1.236	0.896	0.643	-37.130	-16.096	-136.442	1.379	1.922	1.393	488.449	201.391	351.683	0.501
1328	1328	3.269	12.109	0.681	1.000	311.278	220.024	352.955	1.450	1.016	0.657	50.836	81.087	-46.103	1.427	2.207	1.547	311.105	219.426	351.683	0.501
1329	1329	1.006	4.992	0.920	1.000	521.013	287.434	352.435	0.986	0.752	0.517	65.499	-26.590	13.261	1.311	1.907	1.455	520.512	287.058	351.683	0.501
1330	1330	0.126	0.754	4.172	1.000	490.203	201.642	352.435	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	489.952	201.391	352.184	0.501
1331	1331	0.126	0.754	4.172	1.000	311.856	219.176	352.435	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	311.606	218.925	352.184	0.501
1332	1332	0.126	0.754	4.172	1.000	312.357	219.677	352.435	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	312.107	219.426	352.184	0.501
1333	1333	0.126	0.754	4.172	1.000	521.263	287.308	352.936	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	521.013	287.058	352.685	0.501
1334	1334	0.126	0.754	4.172	1.000	304.341	319.872	353.437	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	304.091	319.621	353.186	0.501
1335	1335	1.509	6.253	1.053	1.000	533.412	446.785	353.813	1.010	0.682	0.557	57.054	-30.989	-109.994	1.481	1.813	1.225	533.036	445.867	353.186	0.501
1336	1336	0.126	0.754	4.172	1.000	304.341	320.373	354.439	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	304.091	320.122	354.188	0.501
1337	1337	3.018	10.056	1.013	1.000	657.528	417.269	355.524	1.208	0.815	0.743	-2.751	51.618	-143.099	1.482	1.625	1.096	657.277	416.810	355.190	0.668
1338	1338	2.892	10.244	0.880	1.000	349.887	242.308	355.855	1.242	0.875	0.744	-3.682	32.695	-155.766	1.418	1.669	1.177	350.181	241.970	354.689	0.501
1339	1339	1.635	6.388	1.159	1.000	660.842	453.901	355.633	1.129	0.568	0.522	-37.757	-50.123	-72.047	1.987	2.162	1.088	660.784	453.381	354.689	0.501
1340	1340	0.629	3.153	1.426	1.000	593.003	459.944	354.940	0.868	0.501	0.000	-18.435	-0.000	0.000	1.732	Infinity	Infinity	592.652	459.393	354.689	0.501
1341	1341	0.126	0.754	4.172	1.000	485.694	386.000	355.942	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	485.443	385.750	355.691	0.501
1342	1342	0.126	0.754	4.172	1.000	656.025	417.061	356.443	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	655.774	416.810	356.192	0.501
1343	1343	0.503	2.583	1.661	1.000	356.318	558.711	357.069	0.560	0.560	0.280	-45.000	1.462E-5	54.736	1.000	2.000	2.000	356.192	558.085	356.693	0.501
1344	1344	12.447	33.608	0.462	1.000	231.108	578.465	360.283	3.591	1.150	0.794	-4.153	77.349	-101.270	3.122	4.525	1.449	230.448	578.124	360.701	1.002
1345	1345	1.509	6.095	1.137	1.000	418.396	289.104	358.154	1.006	0.654	0.534	27.233	-70.948	62.774	1.538	1.885	1.225	418.313	288.561	357.194	0.501
1346	1346	0.251	1.416	2.519	1.000	505.733	586.390	358.196	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	505.482	586.139	357.695	0.501
1347	1347	6.161	19.379	0.590	1.000	355.758	584.672	360.042	2.493	1.013	0.599	9.352	57.078	-77.593	2.460	4.160	1.691	355.691	584.636	358.697	0.668
1348	1348	0.503	2.635	1.563	1.000	193.877	196.632	359.449	0.906	0.346	0.000	0.000	58.283	-90.000	2.618	Infinity	Infinity	193.877	196.382	358.697	0.501
1349	1349	0.126	0.754	4.172	1.000	374.979	130.504	359.449	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	374.728	130.253	359.198	0.501
1350	1350	0.126	0.754	4.172	1.000	665.543	497.717	359.449	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	665.293	497.467	359.198	0.501
1351	1351	0.126	0.754	4.172	1.000	194.127	197.133	359.949	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	193.877	196.883	359.699	0.501
1352	1352	0.503	2.635	1.563	1.000	374.478	130.754	360.450	0.906	0.346	0.000	-31.717	-0.000	0.000	2.618	Infinity	Infinity	374.227	130.253	360.200	0.501
1353	1353	1.509	6.356	1.002	1.000	168.619	109.004	362.747	1.123	0.712	0.440	14.121	39.569	-20.376	1.577	2.554	1.619	168.828	108.711	361.703	0.501
1354	1354	0.251	1.416	2.519	1.000	441.107	397.523	362.204	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	440.857	397.272	361.703	0.501
1355	1355	0.377	2.026	1.936	1.000	364.124	253.743	362.788	0.647	0.373	6.355E-14	6.116E-25	-45.000	-90.000	1.732	1.018E13	5.875E12	363.707	253.493	362.204	0.501
1356	1356	0.126	0.754	4.172	1.000	316.365	293.821	362.454	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	316.114	293.571	362.204	0.501
1357	1357	0.126	0.754	4.172	1.000	441.608	396.521	362.454	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	441.358	396.270	362.204	0.501
1358	1358	0.126	0.754	4.172	1.000	278.792	431.589	362.454	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	278.541	431.338	362.204	0.501
