 	Label	Volume	SurfaceArea	Sphericity	EulerNumber	Elli.Center.X	Elli.Center.Y	Elli.Center.Z	Elli.R1	Elli.R2	Elli.R3	Elli.Azim	Elli.Elev	Elli.Roll	Elli.R1/R2	Elli.R1/R3	Elli.R2/R3	InscrBall.Center.X	InscrBall.Center.Y	InscrBall.Center.Z	InscrBall.Radius
4683	4683	0.126	0.754	4.172	1.000	339.410	177.094	204.648	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	339.159	176.844	204.397	0.501
4684	4684	0.126	0.754	4.172	1.000	301.837	181.102	204.648	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	301.586	180.851	204.397	0.501
4685	4685	0.754	4.012	0.997	1.000	594.906	189.034	205.817	1.684	0.359	0.000	90.000	44.756	-90.000	4.694	Infinity	Infinity	594.656	188.867	204.397	0.501
4686	4686	0.126	0.754	4.172	1.000	251.739	199.137	204.648	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	251.489	198.887	204.397	0.501
4687	4687	0.126	0.754	4.172	1.000	210.659	304.341	204.648	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	210.409	304.091	204.397	0.501
4688	4688	0.126	0.754	4.172	1.000	448.121	309.852	204.648	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	447.870	309.602	204.397	0.501
4689	4689	0.126	0.754	4.172	1.000	449.123	312.357	204.648	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	448.872	312.107	204.397	0.501
4690	4690	0.377	2.026	1.936	1.000	303.841	346.089	204.815	0.647	0.373	0.000	90.000	35.264	-90.000	1.732	Infinity	Infinity	303.590	345.672	204.397	0.501
4691	4691	13.579	39.044	0.350	2.000	231.422	402.491	208.094	3.483	1.367	0.910	-82.582	-69.855	152.110	2.547	3.828	1.503	230.949	402.783	205.900	0.668
4692	4692	0.126	0.754	4.172	1.000	274.784	418.063	204.648	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	274.534	417.812	204.397	0.501
4693	4693	0.629	3.297	1.247	1.000	332.596	574.867	205.349	1.216	0.358	0.000	0.000	69.006	-90.000	3.401	Infinity	Infinity	332.646	574.617	204.397	0.501
4694	4694	1.383	5.764	1.129	1.000	398.980	575.232	205.376	0.887	0.750	0.476	23.623	-69.915	79.476	1.182	1.863	1.576	398.775	575.118	204.397	0.501
4695	4695	0.126	0.754	4.172	1.000	516.253	116.476	205.149	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	516.003	116.226	204.898	0.501
4696	4696	0.126	0.754	4.172	1.000	346.924	168.578	205.149	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	346.674	168.327	204.898	0.501
4697	4697	0.126	0.754	4.172	1.000	301.336	174.088	205.149	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	301.085	173.838	204.898	0.501
4698	4698	0.126	0.754	4.172	1.000	339.911	176.593	205.149	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	339.660	176.343	204.898	0.501
4699	4699	0.126	0.754	4.172	1.000	595.908	190.119	205.149	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	595.658	189.869	204.898	0.501
4700	4700	0.126	0.754	4.172	1.000	252.240	199.137	205.149	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	251.990	198.887	204.898	0.501
4701	4701	0.126	0.754	4.172	1.000	209.657	303.841	205.149	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	209.407	303.590	204.898	0.501
4702	4702	0.126	0.754	4.172	1.000	448.622	311.355	205.149	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	448.371	311.105	204.898	0.501
4703	4703	0.251	1.416	2.519	1.000	589.395	370.971	205.399	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	589.145	370.720	204.898	0.501
4704	4704	0.126	0.754	4.172	1.000	493.209	371.973	205.149	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	492.958	371.722	204.898	0.501
4705	4705	0.126	0.754	4.172	1.000	492.207	372.474	205.149	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	491.956	372.223	204.898	0.501
4706	4706	0.126	0.754	4.172	1.000	273.281	419.064	205.149	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	273.031	418.814	204.898	0.501
4707	4707	0.126	0.754	4.172	1.000	515.251	112.970	205.650	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	515.001	112.719	205.399	0.501
4708	4708	0.503	2.635	1.563	1.000	278.541	152.046	206.151	0.906	0.346	0.000	0.000	58.283	-90.000	2.618	Infinity	Infinity	278.541	151.795	205.399	0.501
4709	4709	0.126	0.754	4.172	1.000	278.291	152.546	205.650	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	278.040	152.296	205.399	0.501
4710	4710	0.251	1.416	2.519	1.000	597.411	180.601	205.900	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	597.161	180.351	205.399	0.501
4711	4711	0.126	0.754	4.172	1.000	597.411	181.603	205.650	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	597.161	181.352	205.399	0.501
4712	4712	0.251	1.416	2.519	1.000	342.415	184.859	205.650	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	342.165	184.358	205.399	0.501
4713	4713	0.251	1.416	2.519	1.000	254.244	207.654	205.900	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	253.994	207.403	205.399	0.501
4714	4714	0.126	0.754	4.172	1.000	252.240	216.671	205.650	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	251.990	216.421	205.399	0.501
4715	4715	5040.958	3219.202	0.086	-7.000	573.856	224.737	264.285	59.995	6.450	5.359	-77.195	-82.254	174.975	9.302	11.194	1.203	573.615	225.939	240.968	4.676
4716	4716	0.126	0.754	4.172	1.000	558.836	233.203	205.650	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	558.586	232.953	205.399	0.501
4717	4717	0.754	3.576	1.408	1.000	474.172	354.105	205.817	0.647	0.590	0.457	180.000	-1.951E-17	-45.000	1.095	1.414	1.291	473.420	353.687	205.399	0.501
4718	4718	3.898	13.383	0.717	1.000	490.090	374.219	207.104	1.752	0.905	0.631	59.458	43.883	-54.221	1.935	2.777	1.435	489.952	373.726	206.401	0.668
4719	4719	0.126	0.754	4.172	1.000	274.784	417.562	205.650	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	274.534	417.311	205.399	0.501
4720	4720	0.629	3.204	1.359	1.000	275.886	419.966	206.050	0.883	0.454	0.344	71.764	-67.464	39.157	1.946	2.571	1.321	275.536	419.315	205.399	0.501
4721	4721	0.251	1.416	2.519	1.000	333.398	575.118	205.650	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	333.147	574.617	205.399	0.501
4722	4722	0.126	0.754	4.172	1.000	334.400	174.088	206.151	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	334.149	173.838	205.900	0.501
4723	4723	0.251	1.416	2.519	1.000	347.926	320.623	206.151	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	347.676	320.122	205.900	0.501
4724	4724	0.126	0.754	4.172	1.000	232.702	403.534	206.151	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	232.452	403.284	205.900	0.501
4725	4725	0.126	0.754	4.172	1.000	399.526	574.867	206.151	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	399.276	574.617	205.900	0.501
4726	4726	346.894	313.074	0.444	2.500	597.835	150.194	213.235	6.889	4.333	3.155	9.497	-42.973	-159.532	1.590	2.183	1.373	597.662	149.791	213.916	2.839
4727	4727	0.126	0.754	4.172	1.000	278.792	151.545	206.652	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	278.541	151.294	206.401	0.501
4728	4728	0.754	3.854	1.124	1.000	278.959	152.463	207.236	1.027	0.538	0.346	62.303	69.984	-46.989	1.907	2.968	1.556	278.541	152.296	206.401	0.501
4729	4729	0.126	0.754	4.172	1.000	334.400	174.589	206.652	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	334.149	174.339	206.401	0.501
4730	4730	0.126	0.754	4.172	1.000	594.906	187.615	206.652	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	594.656	187.364	206.401	0.501
4731	4731	0.126	0.754	4.172	1.000	595.407	189.619	206.652	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	595.157	189.368	206.401	0.501
4732	4732	0.126	0.754	4.172	1.000	596.910	190.620	206.652	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	596.660	190.370	206.401	0.501
4733	4733	0.251	1.416	2.519	1.000	360.952	192.123	206.902	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	360.701	191.873	206.401	0.501
4734	4734	1.006	4.567	1.201	1.500	251.864	280.044	207.215	0.796	0.642	0.517	10.004	-34.874	52.707	1.240	1.538	1.241	251.489	279.543	206.401	0.501
4735	4735	0.126	0.754	4.172	1.000	111.968	332.396	206.652	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	111.717	332.146	206.401	0.501
4736	4736	0.251	1.416	2.519	1.000	492.207	372.975	206.902	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	491.956	372.724	206.401	0.501
4737	4737	0.126	0.754	4.172	1.000	492.708	373.476	206.652	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	492.457	373.225	206.401	0.501
4738	4738	0.251	1.416	2.519	1.000	592.902	440.105	206.902	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	592.652	439.855	206.401	0.501
4739	4739	0.126	0.754	4.172	1.000	592.401	440.606	206.652	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	592.151	440.356	206.401	0.501
4740	4740	0.251	1.416	2.519	1.000	462.649	536.042	206.652	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	462.399	535.541	206.401	0.501
4741	4741	0.126	0.754	4.172	1.000	332.897	574.867	206.652	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	332.646	574.617	206.401	0.501
4742	4742	0.126	0.754	4.172	1.000	233.704	122.488	207.153	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	233.454	122.238	206.902	0.501
4743	4743	0.251	1.416	2.519	1.000	278.792	150.793	207.153	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	278.541	150.292	206.902	0.501
4744	4744	0.126	0.754	4.172	1.000	355.942	173.587	207.153	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	355.691	173.337	206.902	0.501
4745	4745	109.889	160.943	0.328	-2.000	110.220	333.365	210.432	4.198	3.184	2.257	-5.840	30.576	-65.603	1.319	1.860	1.411	110.715	333.147	208.906	1.837
4746	4746	0.126	0.754	4.172	1.000	522.766	118.981	207.654	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	522.516	118.731	207.403	0.501
4747	4747	0.251	1.416	2.519	1.000	233.203	123.240	207.654	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	232.953	122.739	207.403	0.501
4748	4748	4.023	14.056	0.659	1.000	278.933	150.699	208.875	1.405	1.187	0.766	28.658	55.600	-91.871	1.184	1.836	1.550	278.541	150.292	208.906	0.668
4749	4749	0.126	0.754	4.172	1.000	596.409	182.104	207.654	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	596.159	181.853	207.403	0.501
4750	4750	0.880	4.133	1.241	1.000	365.961	196.274	207.868	0.916	0.542	0.383	59.472	-31.632	-24.959	1.690	2.393	1.416	365.711	195.380	207.403	0.501
4751	4751	0.126	0.754	4.172	1.000	460.144	366.963	207.654	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	459.894	366.713	207.403	0.501
4752	4752	50.041	73.391	0.716	1.500	354.971	427.902	210.206	2.650	2.317	2.063	-13.962	13.904	84.924	1.144	1.284	1.123	354.689	427.831	209.908	1.837
4753	4753	2.892	12.331	0.504	1.000	282.190	520.849	209.222	2.019	0.938	0.617	-73.852	-51.447	126.584	2.152	3.275	1.522	282.048	521.013	207.403	0.501
4754	4754	0.126	0.754	4.172	1.000	461.146	533.787	207.654	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	460.896	533.537	207.403	0.501
4755	4755	531.971	408.409	0.470	2.500	461.790	531.980	215.113	7.457	5.618	3.336	-89.761	-36.800	-73.554	1.327	2.235	1.684	461.397	531.533	214.417	3.340
4756	4756	0.126	0.754	4.172	1.000	462.649	534.288	207.654	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	462.399	534.038	207.403	0.501
4757	4757	0.126	0.754	4.172	1.000	523.768	571.861	207.654	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	523.517	571.611	207.403	0.501
4758	4758	6.287	19.549	0.598	1.500	217.713	123.139	209.798	2.228	0.997	0.907	-88.987	-60.700	146.807	2.235	2.456	1.099	217.423	123.240	208.405	0.668
4759	4759	0.126	0.754	4.172	1.000	232.702	122.989	208.155	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	232.452	122.739	207.904	0.501
4760	4760	0.126	0.754	4.172	1.000	278.792	149.541	208.155	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	278.541	149.290	207.904	0.501
4761	4761	0.126	0.754	4.172	1.000	597.912	180.601	208.155	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	597.662	180.351	207.904	0.501
4762	4762	0.126	0.754	4.172	1.000	596.409	182.605	208.155	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	596.159	182.354	207.904	0.501
4763	4763	22.380	50.388	0.443	1.000	538.769	272.699	209.590	2.645	1.970	1.310	67.136	0.849	30.966	1.342	2.020	1.505	538.547	272.029	209.407	1.169
4764	4764	0.503	2.635	1.563	1.000	112.218	331.394	208.655	0.906	0.346	0.000	0.000	-58.283	90.000	2.618	Infinity	Infinity	111.717	331.144	207.904	0.501
4765	4765	0.126	0.754	4.172	1.000	595.407	443.111	208.155	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	595.157	442.861	207.904	0.501
4766	4766	0.126	0.754	4.172	1.000	409.045	573.364	208.155	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	408.794	573.114	207.904	0.501
4767	4767	1.383	7.059	0.615	1.000	524.132	118.981	209.475	1.598	0.976	3.178E-14	-1.489E-25	-49.853	90.000	1.636	5.028E13	3.072E13	523.016	118.731	208.405	0.501
4768	4768	0.126	0.754	4.172	1.000	278.291	148.038	208.655	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	278.040	147.787	208.405	0.501
4769	4769	0.880	4.341	1.071	1.000	478.036	202.859	209.228	1.168	0.594	0.274	-48.189	-49.662	89.403	1.967	4.259	2.166	477.929	202.393	208.405	0.501
4770	4770	11.945	31.127	0.535	1.000	217.436	237.237	210.354	2.445	1.451	1.035	41.528	65.368	-69.601	1.685	2.363	1.402	216.922	236.961	209.407	1.002
4771	4771	3.646	13.021	0.681	1.000	348.652	292.992	209.830	1.310	1.160	0.764	65.711	-62.913	-52.325	1.129	1.714	1.519	348.177	292.569	208.906	0.668
4772	4772	258.253	262.924	0.415	1.000	188.642	309.293	215.533	7.670	3.343	2.725	-49.775	-67.182	160.653	2.295	2.814	1.226	187.865	309.602	213.415	2.505
4773	4773	6.790	19.314	0.724	1.000	100.250	318.397	210.233	1.939	1.107	0.806	-43.650	79.897	-139.849	1.751	2.407	1.375	100.195	318.118	209.908	0.835
4774	4774	0.126	0.754	4.172	1.000	99.443	318.870	208.655	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	99.193	318.619	208.405	0.501
4775	4775	0.126	0.754	4.172	1.000	630.475	322.878	208.655	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	630.225	322.627	208.405	0.501
4776	4776	0.126	0.754	4.172	1.000	113.972	332.897	208.655	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	113.721	332.646	208.405	0.501
4777	4777	0.629	3.151	1.428	1.000	106.457	336.003	208.956	0.824	0.501	0.272	-8.414	32.052	-150.163	1.644	3.023	1.839	106.206	335.652	208.405	0.501
4778	4778	0.126	0.754	4.172	1.000	298.330	349.930	208.655	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	298.079	349.680	208.405	0.501
4779	4779	0.126	0.754	4.172	1.000	298.831	353.437	208.655	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	298.580	353.186	208.405	0.501
4780	4780	0.126	0.754	4.172	1.000	593.904	442.610	208.655	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	593.654	442.360	208.405	0.501
4781	4781	0.126	0.754	4.172	1.000	460.645	535.791	208.655	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	460.395	535.541	208.405	0.501
4782	4782	259.762	255.827	0.456	3.000	286.823	552.525	213.544	5.137	4.463	3.208	109.812	45.399	-100.135	1.151	1.601	1.391	286.557	553.075	212.914	3.006
4783	4783	0.126	0.754	4.172	1.000	410.047	572.863	208.655	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	409.796	572.613	208.405	0.501
4784	4784	0.126	0.754	4.172	1.000	516.754	119.482	209.156	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	516.504	119.232	208.906	0.501
4785	4785	0.126	0.754	4.172	1.000	217.172	122.488	209.156	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	216.922	122.238	208.906	0.501
4786	4786	40.234	97.547	0.197	0.000	278.347	149.788	215.979	6.034	1.964	1.487	-55.184	77.947	-134.784	3.073	4.057	1.320	277.038	149.791	217.923	1.169
4787	4787	0.126	0.754	4.172	1.000	479.181	202.143	209.156	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	478.931	201.892	208.906	0.501
4788	4788	0.126	0.754	4.172	1.000	539.799	274.784	209.156	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	539.549	274.534	208.906	0.501
4789	4789	0.503	2.594	1.638	1.000	294.447	309.602	209.282	0.732	0.396	0.303	-54.736	35.264	-125.264	1.848	2.414	1.307	294.072	309.101	208.906	0.501
4790	4790	73.804	151.652	0.177	1.500	630.218	323.026	214.352	6.083	3.747	1.909	80.814	-27.855	71.498	1.623	3.186	1.963	629.724	320.623	213.916	1.336
4791	4791	0.126	0.754	4.172	1.000	107.960	331.895	209.156	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	107.709	331.645	208.906	0.501
4792	4792	0.251	1.416	2.519	1.000	281.297	426.329	209.156	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	281.046	425.828	208.906	0.501
4793	4793	0.251	1.416	2.519	1.000	594.656	442.610	209.156	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	594.155	442.360	208.906	0.501
4794	4794	0.126	0.754	4.172	1.000	341.915	466.657	209.156	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	341.664	466.406	208.906	0.501
4795	4795	0.126	0.754	4.172	1.000	283.802	521.263	209.156	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	283.551	521.013	208.906	0.501
4796	4796	2.263	9.839	0.608	1.000	332.062	571.639	210.158	1.380	0.863	0.768	-85.160	-58.253	-150.388	1.600	1.798	1.124	331.645	571.611	208.906	0.501
4797	4797	636.579	469.639	0.442	1.500	500.519	120.956	219.213	10.979	4.391	3.447	-79.734	-44.793	-79.999	2.500	3.185	1.274	500.473	121.236	214.918	3.340
4798	4798	1018.049	702.959	0.337	-6.500	403.317	212.726	220.229	10.444	5.592	5.186	-50.304	-44.894	116.595	1.868	2.014	1.078	403.284	211.912	221.931	4.509
4799	4799	0.126	0.754	4.172	1.000	418.563	263.262	209.657	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	418.313	263.011	209.407	0.501
4800	4800	0.126	0.754	4.172	1.000	87.420	273.782	209.657	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	87.169	273.532	209.407	0.501
4801	4801	0.377	2.026	1.936	1.000	492.708	372.641	209.991	0.647	0.373	0.000	-90.000	35.264	90.000	1.732	Infinity	Infinity	492.457	372.223	209.407	0.501
4802	4802	0.126	0.754	4.172	1.000	491.205	373.977	209.657	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	490.954	373.726	209.407	0.501
4803	4803	0.880	4.226	1.161	1.000	335.259	511.816	210.445	1.016	0.523	0.358	66.550	-70.070	44.392	1.942	2.838	1.461	335.151	511.494	209.407	0.501
4804	4804	0.503	2.635	1.563	1.000	520.762	126.245	210.659	0.906	0.346	0.000	90.000	40.386	-90.000	2.618	Infinity	Infinity	520.512	126.245	209.908	0.501
4805	4805	11.316	25.380	0.886	1.000	362.827	188.878	211.789	1.952	1.256	1.121	-16.403	-67.725	99.492	1.554	1.741	1.120	362.204	188.867	210.910	1.002
4806	4806	0.126	0.754	4.172	1.000	478.680	202.143	210.158	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	478.430	201.892	209.908	0.501
4807	4807	0.126	0.754	4.172	1.000	405.037	214.166	210.158	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	404.787	213.916	209.908	0.501
4808	4808	0.377	2.026	1.936	1.000	418.897	262.761	210.492	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	418.814	262.510	209.908	0.501
4809	4809	0.251	1.416	2.519	1.000	98.942	317.868	210.409	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	98.692	317.617	209.908	0.501
4810	4810	0.126	0.754	4.172	1.000	421.569	333.398	210.158	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	421.319	333.147	209.908	0.501
4811	4811	0.126	0.754	4.172	1.000	490.203	371.973	210.158	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	489.952	371.722	209.908	0.501
4812	4812	0.126	0.754	4.172	1.000	212.162	447.620	210.158	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	211.912	447.369	209.908	0.501
4813	4813	0.503	2.635	1.563	1.000	517.005	118.981	211.160	0.906	0.346	0.000	0.000	58.283	-90.000	2.618	Infinity	Infinity	517.005	118.731	210.409	0.501
4814	4814	0.126	0.754	4.172	1.000	348.928	181.603	210.659	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	348.678	181.352	210.409	0.501
4815	4815	0.126	0.754	4.172	1.000	348.427	182.104	210.659	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	348.177	181.853	210.409	0.501
4816	4816	395.300	434.293	0.216	2.500	419.587	260.549	218.702	13.421	3.860	3.195	34.243	-46.642	-117.246	3.477	4.200	1.208	418.313	259.504	215.419	3.006
4817	4817	0.126	0.754	4.172	1.000	419.565	263.262	210.659	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	419.315	263.011	210.409	0.501
4818	4818	0.251	1.416	2.519	1.000	419.315	264.264	210.659	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	418.814	264.013	210.409	0.501
4819	4819	0.126	0.754	4.172	1.000	89.424	282.299	210.659	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	89.173	282.048	210.409	0.501
4820	4820	0.126	0.754	4.172	1.000	505.232	362.454	210.659	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	504.981	362.204	210.409	0.501
4821	4821	0.126	0.754	4.172	1.000	489.702	373.476	210.659	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	489.451	373.225	210.409	0.501
4822	4822	0.126	0.754	4.172	1.000	281.297	425.577	210.659	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	281.046	425.327	210.409	0.501
4823	4823	355.318	326.641	0.410	1.000	295.993	460.047	215.972	5.998	4.825	3.718	-11.525	-45.175	3.260	1.243	1.613	1.298	295.574	459.894	214.918	3.173
4824	4824	0.126	0.754	4.172	1.000	463.150	537.294	210.659	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	462.900	537.044	210.409	0.501
4825	4825	0.126	0.754	4.172	1.000	413.554	574.867	210.659	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	413.303	574.617	210.409	0.501
4826	4826	989.759	765.622	0.247	2.500	230.885	118.460	227.304	18.116	4.986	3.474	85.577	49.380	-62.606	3.633	5.215	1.435	229.947	118.731	225.939	3.173
4827	4827	0.126	0.754	4.172	1.000	524.269	118.981	211.160	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	524.018	118.731	210.910	0.501
4828	4828	0.126	0.754	4.172	1.000	418.563	263.262	211.160	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	418.313	263.011	210.910	0.501
4829	4829	0.126	0.754	4.172	1.000	419.064	263.763	211.160	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	418.814	263.512	210.910	0.501
4830	4830	0.880	4.080	1.290	1.000	351.934	268.629	211.590	0.752	0.599	0.451	90.000	-90.000	-180.000	1.256	1.668	1.329	351.683	268.021	210.910	0.501
4831	4831	0.754	3.669	1.303	1.000	538.129	274.617	211.578	0.859	0.560	0.314	83.354	-26.759	27.325	1.534	2.732	1.782	538.046	274.033	210.910	0.501
4832	4832	0.126	0.754	4.172	1.000	348.427	292.819	211.160	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	348.177	292.569	210.910	0.501
4833	4833	0.126	0.754	4.172	1.000	348.427	293.821	211.160	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	348.177	293.571	210.910	0.501
4834	4834	0.377	2.026	1.936	1.000	520.094	300.835	211.494	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	520.011	300.584	210.910	0.501
4835	4835	45.641	86.634	0.362	-1.000	565.712	309.460	215.991	3.960	1.999	1.697	-41.395	69.592	-151.561	1.982	2.333	1.177	564.597	309.101	215.419	1.336
4836	4836	1.886	7.406	0.990	1.000	381.157	361.553	211.728	1.136	0.703	0.588	7.799	48.844	-102.821	1.617	1.932	1.195	380.740	361.202	211.411	0.668
4837	4837	0.126	0.754	4.172	1.000	505.733	361.953	211.160	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	505.482	361.703	210.910	0.501
4838	4838	0.126	0.754	4.172	1.000	267.770	423.072	211.160	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	267.520	422.822	210.910	0.501
4839	4839	0.126	0.754	4.172	1.000	282.299	429.084	211.160	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	282.048	428.833	210.910	0.501
